id,name,name_zh,glass_type,scene,composition,output_image,status,prompt,prompt_zh
1460,Sloe & Steady,黑刺李与稳健,Nick & Nora,卡尔瓦多斯深红一角,minimalist negative space / corner,output/images/1460_sloe_steady.jpg,success,"Minimalist still-life, a single Nick & Nora glass pushed to the upper-right corner with vast clean negative space and soft gradient shadow. A deep reddish-brown calvados, sloe-gin and Bonal stir served up, richly translucent with a dark autumnal glow, no ice, an expressed orange peel resting on the rim, elegant slender stem. Soft directional daylight grazing from the left, refined moody low-saturation palette, shallow depth of field, creamy bokeh, 100mm macro feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",极简静物：一只尼克诺拉杯被推到画面右上角，其余是大片干净负空间与柔和渐变阴影。酒体为深红褐色的卡尔瓦多斯黑刺李金酒博纳尔搅拌调，浓郁半透、泛深秋暖光，无冰，杯沿搭一条挤香橙皮，杯脚纤细优雅。左侧柔和定向日光掠过，考究暗调低饱和色调，浅景深奶油散景，100mm微距感，超精细，写实，8k。
1454,In HINEsight,后见之明,Old Fashioned Glass,干邑苦酒框景,foreground framing / through blur,output/images/1454_in_hinesight.jpg,success,"Layered still-life shot through a soft blurred foreground of orange peel, a single Old Fashioned glass in the mid-ground offset from center, warm depth. A deep red-amber cognac, Luxardo Bitter and muscat-wine stir over one large clear ice cube, richly translucent and glowing garnet, an expressed orange peel resting inside, subtle chill sheen. Warm directional light against a dim bokeh backdrop, sophisticated low-key palette, shallow depth of field, creamy bokeh, 85mm macro feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",层次感静物，透过虚化的前景橙皮拍摄：一只古典杯位于中景、偏离正中，暖调纵深。酒体为深红琥珀色的干邑路萨朵苦酒麝香葡萄酒搅拌调，浇于一块通透大冰上，浓郁半透、泛石榴红光，杯中放一条挤香橙皮，泛冷凝光泽。暖调定向光配昏暗散景背景，考究暗调，浅景深奶油散景，85mm微距感，超精细，写实，8k。
1466,Abrazo Latino,拉丁拥抱,Coupe,龙舌兰迷迭香长焦,telephoto compression / off-center third,output/images/1466_abrazo_latino.jpg,success,"Cinematic telephoto still-life, a single coupe glass on the right third line with deep compressed creamy bokeh of a dim bar behind, shallow focal plane. An amber-brown tequila, amaro and triple-sec stir served up, richly translucent with a warm caramel depth, no ice, a torched rosemary sprig resting across the rim with a faint aromatic wisp, subtle sheen, elegant stem. Warm directional light rims the bowl against cool shadow, refined low-key palette, 135mm compression, creamy bokeh, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",电影感长焦静物：一只碟形杯置于右侧三分线，背后是深邃压缩的昏暗酒吧奶油散景，焦平面浅。酒体为琥珀棕的龙舌兰阿马罗橙酒搅拌调，净饮上桌，浓郁半透、带暖焦糖纵深，无冰，杯沿横搭一枝炙烤过的迷迭香、飘一缕轻香，泛细腻光泽，杯脚优雅。暖调定向光勾勒杯身、映衬冷调阴影，考究暗调，135mm压缩，奶油散景，超精细，写实，8k。
1468,The Awen,阿文,Rocks Glass,爱尔兰威士忌无花果俯拍,off-center flat lay / top-down,output/images/1468_the_awen.jpg,success,"Overhead top-down flat-lay still-life, a single rocks glass placed off-center on a dark wood surface, clean surrounding space. A pale golden-amber Irish whiskey, maraschino and Cocchi Americano stir over a single large clear ice sphere, brilliantly translucent seen from above, a star anise and a thin fig slice garnishing the top, subtle chill sheen. Dramatic hard side light casting a crisp shadow across the grain, moody low-key palette, shallow depth of field, 100mm feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",90度俯拍平铺静物：一只古典杯偏置于深色木面上，周围留白。酒体为淡金琥珀色的爱尔兰威士忌黑樱桃利口酒科奇阿美利加诺搅拌调，浇于一颗通透大冰球上，俯视晶莹半透，顶部以一颗八角与一薄片无花果装饰，泛冷凝光泽。单侧戏剧硬光在木纹上投出利落阴影，暗调，浅景深，100mm感，超精细，写实，8k。
1467,Peruvian Wish (Adapted),秘鲁之愿（改编）,,皮斯科阿马罗剪影,distant backlit rim / subject to side,output/images/1467_peruvian_wish_adapted.jpg,success,"Quiet cinematic still-life, a single stemmed cocktail glass set small to one side, backlit by a soft warm glow rimming its silhouette, large atmospheric space dominating. An amber pisco, amaro and maraschino stir over a single clear ice sphere, richly translucent and glowing with a warm herbal depth, a grapefruit peel and a lemon-balm leaf resting on the rim, elegant stem. Warm side-back light with a distant tiny accent, serene low-key palette, shallow depth of field, creamy bokeh, 85mm feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",静谧电影感静物：一只高脚鸡尾酒杯较小地置于画面一侧，被柔和暖光逆光勾出轮廓，大片氛围空间主导画面。酒体为琥珀色的皮斯科阿马罗黑樱桃利口酒搅拌调，浇于一颗通透冰球上，浓郁半透、泛暖草本纵深，杯沿搭一条西柚皮与一片柠檬香蜂草叶，杯脚优雅。暖调侧逆光配远处一点极小暖光，宁静暗调，浅景深奶油散景，85mm感，超精细，写实，8k。
1462,Mayahuel's Revenge,玛雅韦尔的复仇,Coupe,龙舌兰香蕉左置,off-center-left / medium,output/images/1462_mayahuel_s_revenge.jpg,success,"Refined still-life of a single coupe glass on a dark surface, subject on the left third with soft shadowed space to the right, medium shot. A golden-amber blanco tequila, vermouth and banana-liqueur stir served up, richly translucent and glowing warmly, no ice, an expressed lemon zest resting on the rim, elegant clean stem. Warm directional light rakes the bowl against a dim backdrop, sophisticated low-key palette, shallow depth of field, creamy bokeh, 85mm macro feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",考究静物：一只碟形杯置于深色台面左侧三分处，右侧柔和阴影留白，中景。酒体为金琥珀色的白龙舌兰味美思香蕉利口酒搅拌调，净饮上桌，浓郁半透、暖调发光，无冰，杯沿搭一条挤香柠檬皮，杯脚洁净优雅。暖调定向光扫过杯身、映衬昏暗背景，考究暗调，浅景深奶油散景，85mm微距感，超精细，写实，8k。
1469,Nikka's Golden Cherry,一甲黄金樱桃,Cocktail Glass,威士忌柠檬泡沫右置,off-center-right / medium,output/images/1469_nikka_s_golden_cherry.jpg,success,"Refined still-life of a single chilled cocktail glass on a dark surface, subject on the right third with soft shadowed space to the left, medium shot. A golden-amber whisky, maraschino and dry-vermouth stir crowned with a pale airy lemon foam, richly translucent below the foam, no other garnish, delicate sheen, elegant stem. Warm directional light rakes the bowl against a dim backdrop, sophisticated low-key palette, shallow depth of field, creamy bokeh, 85mm macro feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",考究静物：一只冰镇鸡尾酒杯置于深色台面右侧三分处，左侧柔和阴影留白，中景。酒体为金琥珀色的威士忌黑樱桃利口酒干味美思搅拌调，顶部覆一层淡而轻盈的柠檬泡沫，泡沫下浓郁半透，无其他装饰，泛细腻光泽，杯脚优雅。暖调定向光扫过杯身、映衬昏暗背景，考究暗调，浅景深奶油散景，85mm微距感，超精细，写实，8k。
1481,El Cortez,埃尔科尔特斯,,杏子雷司令仰视,low-angle hero / subject lower third,output/images/1481_el_cortez.jpg,success,"Low-angle hero still-life of a single stemmed wine glass on dark stone, subject in the lower third with dramatic dark space and a soft light bloom above. A pale golden apricot-liqueur and tequila drink topped with dry Riesling, brightly translucent with a warm straw glow, no ice, an expressed grapefruit peel resting on the rim, delicate sheen, elegant stem. Warm side light rims the bowl against deep shadow, refined low-key palette, shallow depth of field, creamy bokeh, 85mm feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",低角度英雄式静物：一只高脚葡萄酒杯置于深色石面上，主体位于下三分，上方留出戏剧暗部与柔和光晕。酒体为淡金色的杏子利口酒龙舌兰调、以干型雷司令补顶，明亮半透、泛暖草黄光，无冰，杯沿搭一条挤香西柚皮，泛细腻光泽，杯脚优雅。暖侧光勾勒杯身、映衬深暗阴影，考究暗调，浅景深奶油散景，85mm感，超精细，写实，8k。
1490,Lonesome George,孤独乔治,Wine Glass,杏子雪莉俯45,high-angle 45 overhead / off-center,output/images/1490_lonesome_george.jpg,success,"Moody high-angle 45-degree still-life of a single small wine glass on dark slate, subject offset to reveal the surface. A deep amber-brown apricot-infused cognac, amontillado and amaro stir served up, richly translucent with a warm nutty depth seen from above, no ice, no garnish, subtle sheen, elegant stem. Dramatic warm directional light from upper left casting a crisp shadow, sophisticated low-key palette, shallow depth of field, creamy bokeh, 100mm feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",暗调45度高角度俯拍静物：一只小葡萄酒杯置于深色石板上，主体偏置露出台面。酒体为深琥珀棕的杏子浸渍干邑阿蒙蒂亚多雪莉阿马罗搅拌调，净饮上桌，俯视浓郁半透、带暖坚果纵深，无冰无装饰，泛细腻光泽，杯脚优雅。左上方戏剧暖调定向光投出利落阴影，考究暗调，浅景深奶油散景，100mm感，超精细，写实，8k。
1492,B-String,B弦,Coupe,干邑香蕉环境景,wide environmental / subject small,output/images/1492_b_string.jpg,success,"Wide environmental still-life, a single coupe glass standing small within a softly lit warm setting, subject about a quarter of the frame with ambient space around. A rich amber-brown cognac, amontillado and banana-liqueur stir served up, deeply translucent and glowing with a warm caramel-banana hue, no ice, a single banana chip resting on the rim, elegant stem. Warm ambient tungsten light with soft blurred bokeh behind kept low in saturation, sophisticated low-key palette, shallow depth of field, 85mm feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",广角环境静物：一只碟形杯较小地立于暖光柔和场景中，主体约占画幅四分之一，四周环境留白。酒体为浓郁琥珀棕的干邑阿蒙蒂亚多雪莉香蕉利口酒搅拌调，净饮上桌，深邃半透、泛暖焦糖香蕉色，无冰，杯沿搭一片香蕉脆片，杯脚优雅。暖钨丝环境光配背后低饱和的柔和散景，考究暗调，浅景深，85mm感，超精细，写实，8k。
